date,vessel_id,vessel_name,vessel_type,capacity_ton,status,current_load_ton,port_location,eta_port,berthing_time_hours,demurrage_cost_usd,fuel_consumption_ton,distance_nm,utilization_pct,month,day_of_week,utilization_category,vessel_efficiency,loading_rate_tph,fuel_efficiency_nm_per_ton,port_congestion,status_priority,vessel_id_encoded,vessel_name_encoded,vessel_type_encoded,status_encoded,port_location_encoded,eta_port_encoded,utilization_category_encoded
2025-07-29,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,44.1,1.3371527528778582,1.4826051449714415,-0.484496242427788,-0.714883548457204,7,1,,-1.0975613128270596,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,15,7,4,0,2,16,4
2025-07-30,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,1.275460089083989,Tarakan,2025-08-08,0.0,-0.3529948633464609,1.4768201589403769,0.7907132910155615,2.079886635453684,7,2,High,1.87622733626654,1.275460089083989,0.23604161993982634,-0.23119901553306169,-0.5769012422467917,15,7,4,2,4,82,1
2025-07-31,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,18.2,1.7127093793285135,-1.7222771162384556,-0.484496242427788,-0.714883548457204,7,3,,-1.2373893282301516,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,15,7,4,0,1,16,4
2025-08-01,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.5925198795616728,-0.484496242427788,-0.714883548457204,8,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,4,16,4
2025-08-02,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Maintenance,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,0.07685353942269613,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,15,7,4,4,4,16,4
2025-08-03,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,0.8873480704041279,Muara Jawa,2025-08-08,0.0,-0.3529948633464609,0.6206422263427869,1.340175208477687,1.5139772882590585,8,6,Medium,1.4014907016863716,0.8873480704041279,0.7591372387421255,-0.23119901553306169,-0.5769012422467917,15,7,4,2,2,82,3
2025-08-04,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Balikpapan,2025-06-03,45.6,3.2810985861154713,0.8578266536164436,-0.484496242427788,-0.714883548457204,8,0,,-1.8213352227208843,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,15,7,4,0,0,16,4
2025-08-05,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,-0.5308383802163664,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,1.361120438319081,-0.484496242427788,-0.5504853023447989,8,1,Low,-0.33036975854184125,-0.5308383802163664,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,1,16,2
2025-08-06,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,-0.16027362383472518,Banjarmasin,2025-08-12,0.0,-0.3529948633464609,-1.4908776749958637,3.1388998466141174,-0.009867993013620256,8,2,Low,0.12314959628055469,-0.16027362383472518,5.3656310163212115,-0.23119901553306169,-0.5769012422467917,15,7,4,2,1,86,2
2025-08-07,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,0.17158688542055722,Banjarmasin,2025-08-12,0.0,-0.3529948633464609,-0.38594534306248757,0.4999563596918535,0.4738422311248027,8,3,Low,0.5289300716479614,0.17158688542055722,0.459764753528492,-0.23119901553306169,-0.5769012422467917,15,7,4,2,1,86,2
2025-08-08,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.2272631762303809,-0.484496242427788,-0.714883548457204,8,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,0,16,4
2025-08-09,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,-0.21040865897249572,Tarakan,2025-06-03,0.0,-0.3529948633464609,-0.24710567831693253,-0.484496242427788,-0.08258260187103027,8,5,Low,0.0621499169769575,-0.21040865897249572,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,4,16,2
2025-08-10,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,0.5545182838028486,Muara Jawa,2025-08-11,0.0,-0.3529948633464609,1.3148405500705629,1.7415876648458508,1.0302670641206357,8,6,Medium,0.9957102263189652,0.5545182838028486,0.7853979545487833,-0.23119901553306169,-0.5769012422467917,15,7,4,2,2,85,3
2025-08-11,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.2594782337532717,-0.484496242427788,-0.714883548457204,8,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,3,16,4
2025-08-12,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.3107405246586454,-0.484496242427788,-0.714883548457204,8,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,0,16,4
2025-08-13,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,1.3261633212866542,Samarinda,2025-08-21,0.0,-0.3529948633464609,-1.0338637785417448,2.390257984071971,2.1526012443110942,8,2,Full,1.9372270155701374,1.3261633212866542,3.0731049288818637,-0.23119901553306169,-0.5769012422467917,15,7,4,2,3,95,0
2025-08-14,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,1.4084850489828733,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.2917006059463032,-0.484496242427788,2.272738424162467,8,3,Full,2.038009094419558,1.4084850489828733,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,4,16,0
2025-08-15,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,1.2694104615106978,Balikpapan,2025-08-24,0.0,-0.3529948633464609,1.5693799354374134,1.8186649616009545,2.070402121254891,8,4,High,1.8682708563573749,1.2694104615106978,0.7565667079819312,-0.23119901553306169,-0.5769012422467917,15,7,4,2,0,98,1
2025-08-16,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-0.21818074816160857,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,0,16,4
2025-08-17,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,1.3429084230226696,Balikpapan,2025-06-03,0.0,-0.3529948633464609,1.1933558434182017,-0.484496242427788,2.1778932821745407,8,6,Full,1.9584442953279106,1.3429084230226696,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,0,16,0
2025-08-18,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.9578045064510747,Tarakan,2025-06-03,0.0,-0.3529948633464609,-1.5082326330890579,-0.484496242427788,1.6151454397128464,8,0,Medium,1.4863598207174633,0.9578045064510747,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,4,16,3
2025-08-19,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,41.1,3.8154456949285334,-1.6355023257724837,-0.484496242427788,-0.714883548457204,8,1,,-2.0202844370320516,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,15,7,4,0,2,16,4
2025-08-20,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.282618177877531,-0.484496242427788,-0.714883548457204,8,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,0,16,4
2025-08-21,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.1727034432872998,-0.484496242427788,-0.714883548457204,8,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,3,16,4
2025-08-22,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Muara Jawa,2025-06-03,42.0,4.165965212949145,0.12313342767121432,-0.484496242427788,-0.714883548457204,8,4,,-2.1507905847416042,-0.6442104063412449,-0.4406700098967054,4.325277932928738,-1.250035794565866,15,7,4,0,2,16,4
2025-08-23,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Maintenance,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.18098328798186228,-0.484496242427788,-0.714883548457204,8,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,15,7,4,4,1,16,4
2025-08-24,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.18485595805368715,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.8983215558338973,-0.484496242427788,0.49281125952238797,8,6,Low,0.544843031466291,0.18485595805368715,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,1,16,2
2025-08-25,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Balikpapan,2025-06-03,19.0,-0.18411337910730682,-0.47850511955952435,-0.484496242427788,-0.714883548457204,8,0,,-0.5311603784439393,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,15,7,4,0,0,16,4
2025-08-26,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,20.3,-0.042648956571014265,1.7140045862140332,-0.484496242427788,-0.714883548457204,8,1,,-0.5838307031306299,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,15,7,4,0,1,16,4
2025-08-27,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,-0.5685733499967285,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-1.1727034432872998,-0.484496242427788,-0.6042308828046237,8,2,Low,-0.37545647802710846,-0.5685733499967285,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,1,16,2
2025-08-28,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.1322085410698461,-0.484496242427788,-0.714883548457204,8,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,0,16,4
2025-08-29,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,-0.3829734499167019,Muara Jawa,2025-08-31,0.0,-0.3529948633464609,0.8809665977407031,2.217787993313026,-0.33550298050549976,8,4,Low,-0.15002288060077137,-0.3829734499167019,1.2157878871489627,-0.23119901553306169,-0.5769012422467917,15,7,4,2,2,105,2
2025-08-30,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,-0.44146432424410087,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.95038643011348,-0.484496242427788,-0.4208636082946332,8,5,Low,-0.2216311997832551,-0.44146432424410087,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,2,16,2
2025-08-31,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,-0.16552109084581185,Balikpapan,2025-09-05,0.0,-0.3529948633464609,-0.3801603570314227,1.907189381636519,-0.019352507212412884,8,6,Low,0.11519311637138988,-0.16552109084581185,1.7419929965267713,-0.23119901553306169,-0.5769012422467917,15,7,4,2,0,110,2
2025-09-01,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.8636116396475081,-0.484496242427788,-0.714883548457204,9,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,1,16,4
2025-09-02,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.6817822140210017,-0.484496242427788,-0.714883548457204,9,1,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,3,16,4
2025-09-03,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.042143623236307264,-0.484496242427788,-0.714883548457204,9,2,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,0,16,4
2025-09-04,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.24702340162452263,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.19255326004399204,-0.484496242427788,0.5813333920444522,9,3,Low,0.6191035106184959,0.24702340162452263,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,1,16,2
2025-09-05,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Maintenance,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.8636116396475081,-0.484496242427788,-0.714883548457204,9,4,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.9231703468849402,15,7,4,4,0,16,4
2025-09-06,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.8578266536164436,-0.484496242427788,-0.714883548457204,9,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,2,16,4
2025-09-07,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.9050290261293816,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.3280954827518396,-0.484496242427788,1.5392693261225054,9,6,Medium,1.4227079814441448,0.9050290261293816,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,2,16,3
2025-09-08,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-0.8718841696719304,-0.484496242427788,-0.714883548457204,9,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,2,16,4
2025-09-09,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.4879055337831308,Balikpapan,2025-06-03,0.0,-0.3529948633464609,-1.334683052157114,-0.484496242427788,0.9322604173997787,9,1,Medium,0.9134932672575947,0.4879055337831308,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,0,16,3
2025-09-10,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,33.5,1.3765647790757216,-0.02727620913647004,-0.484496242427788,-0.714883548457204,9,2,,-1.112235279462517,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,15,7,4,0,1,16,4
2025-09-11,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Tarakan,2025-06-03,0.0,-0.3529948633464609,1.3379804941948215,-0.484496242427788,-0.714883548457204,9,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,4,16,4
2025-09-12,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,1.3327811459248398,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,0.8520416675853791,-0.484496242427788,2.1620857585098867,9,4,Full,1.9451834954793021,1.3327811459248398,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,2,16,0
2025-09-13,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,-0.03306119516753492,-0.484496242427788,-0.714883548457204,9,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,1,16,4
2025-09-14,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.12252139769905913,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.6404847284293385,-0.484496242427788,0.4011276222673926,9,6,Low,0.46793039234436384,0.12252139769905913,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,3,16,2
2025-09-15,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,-0.012475540248577659,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.45287763144190785,-0.484496242427788,0.20511432882567887,9,0,Low,0.30349647422162424,-0.012475540248577659,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,1,16,2
2025-09-16,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.3160426333308534,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,1.2512057037288495,-0.484496242427788,0.6825015434982401,9,1,Low,0.7039726296495875,0.3160426333308534,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,2,16,2
2025-09-17,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,0.4961945262592422,Muara Jawa,2025-09-22,0.0,-0.3529948633464609,0.7074170168087588,2.424599353913354,0.9449064363315022,9,2,Medium,0.9241019071364815,0.4961945262592422,1.426939980307852,-0.23119901553306169,-0.5769012422467917,15,7,4,2,2,127,3
2025-09-18,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Balikpapan,2025-06-03,0.0,-0.3529948633464609,0.585932310156398,-0.484496242427788,-0.714883548457204,9,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,0,16,4
2025-09-19,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,-0.12029928915154282,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.4098878705609563,-0.484496242427788,0.047039092179135406,9,4,Low,0.17088847573554364,-0.12029928915154282,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,2,16,2
2025-09-20,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.14528270365160695,Samarinda,2025-06-03,0.0,-0.3529948633464609,1.5231000471888951,-0.484496242427788,0.43274266959670127,9,5,Low,0.49445199204158036,0.14528270365160695,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,3,16,2
2025-09-21,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,At Port,-0.6442104063412449,Banjarmasin,2025-06-03,14.3,3.4718756404645497,-0.4553651754352653,-0.484496242427788,-0.714883548457204,9,6,,-1.8923657278838237,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,-1.250035794565866,15,7,4,0,1,16,4
2025-09-22,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Scheduled,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.95038643011348,-0.484496242427788,-0.714883548457204,9,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,0.7693678623913567,15,7,4,5,1,16,4
2025-09-23,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,1.2817771035113479,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.8545292115787361,-0.484496242427788,2.089371149652477,9,1,High,1.8841838161757052,1.2817771035113479,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,3,16,1
2025-09-24,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Loading,0.9790283379927309,Samarinda,2025-06-03,0.0,-0.3529948633464609,0.45866261747297277,-0.484496242427788,1.6467604870421553,9,2,Medium,1.5128814204146792,0.9790283379927309,-0.4406700098967054,-0.23119901553306169,0.09623331007228246,15,7,4,3,3,16,3
2025-09-25,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Muara Jawa,2025-06-03,0.0,-0.3529948633464609,-1.0454337506038742,-0.484496242427788,-0.714883548457204,9,3,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,2,16,4
2025-09-26,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,In Transit,0.6553231277865259,Tarakan,2025-09-28,0.0,-0.3529948633464609,-0.3280954827518396,-0.0029539230963974783,1.1756962818354555,9,4,Medium,1.1177095849261591,0.6553231277865259,-0.009904903165334218,-0.23119901553306169,-0.5769012422467917,15,7,4,2,4,133,3
2025-09-27,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Banjarmasin,2025-06-03,0.0,-0.3529948633464609,0.013218693080983286,-0.484496242427788,-0.714883548457204,9,5,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,1,16,4
2025-09-28,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-1.103283610914522,-0.484496242427788,-0.714883548457204,9,6,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,3,16,4
2025-09-29,VSL-016,MV Coal Carrier 16,Supramax,-0.6087477255094396,Available,-0.6442104063412449,Samarinda,2025-06-03,0.0,-0.3529948633464609,-0.9528739741068374,-0.484496242427788,-0.714883548457204,9,0,,-0.46828207696736496,-0.6442104063412449,-0.4406700098967054,-0.23119901553306169,1.4425024147104308,15,7,4,1,3,16,4
