date,equipment_id,equipment_type,model,year,status,operating_hours,daily_hours_worked,fuel_consumption_lh,productivity_score,location,maintenance_cost_usd,downtime_hours,operator_id,equipment_age,utilization_rate,fuel_efficiency,maintenance_due_soon,health_score,hours_category,downtime_ratio,cumulative_hours,days_since_maintenance,equipment_id_encoded,equipment_type_encoded,model_encoded,status_encoded,location_encoded,operator_id_encoded,hours_category_encoded,failure
2025-09-16,EQ-034,Wheel Loader,Volvo L350,2017,Breakdown,8098,0,68.0,0.0,Pit B,0,5,OP-016,8,0.0,0.0,1,41.75,Low,0.20833333333333334,85,32,33,5,18,0,1,15,1,1
2025-09-17,EQ-034,Wheel Loader,Volvo L350,2017,Breakdown,8535,0,280.1,0.0,Stockpile,0,10,OP-016,8,0.0,0.0,1,35.5,Low,0.4166666666666667,85,33,33,5,18,0,4,15,1,1
2025-09-18,EQ-034,Wheel Loader,Volvo L350,2017,Breakdown,8318,0,228.1,0.0,Workshop,0,15,OP-016,8,0.0,0.0,1,29.25,Low,0.625,85,34,33,5,18,0,5,15,1,1
2025-09-19,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8542,4,179.6,81.4,ROM,0,0,OP-075,8,16.666666666666664,0.4507198228128461,0,80.56,Low,0.0,89,35,33,5,18,2,3,74,1,0
2025-09-20,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8562,1,232.2,68.4,Pit A,0,0,OP-015,8,4.166666666666666,0.29331046312178394,0,75.36,Low,0.0,90,36,33,5,18,2,0,14,1,0
2025-09-21,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8508,0,105.1,0.0,Pit C,2392,17,OP-016,8,0.0,0.0,1,26.75,Low,0.7083333333333334,90,37,33,5,18,1,2,15,1,1
2025-09-22,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8602,0,115.2,0.0,Workshop,2248,20,OP-016,8,0.0,0.0,1,23.0,Low,0.8333333333333334,90,38,33,5,18,1,5,15,1,1
2025-09-23,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8466,0,276.9,0.0,Stockpile,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,39,33,5,18,3,4,15,1,0
2025-09-24,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8522,0,193.4,0.0,Workshop,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,40,33,5,18,3,5,15,1,0
2025-09-25,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8580,0,284.3,0.0,Workshop,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,41,33,5,18,3,5,15,1,0
2025-09-26,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8220,0,244.8,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,42,33,5,18,3,1,15,1,0
2025-09-27,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8745,0,54.7,0.0,Stockpile,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,43,33,5,18,3,4,15,1,0
2025-09-28,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8194,0,78.2,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,44,33,5,18,3,1,15,1,0
2025-09-29,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8742,0,64.9,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,45,33,5,18,3,1,15,1,0
2025-09-30,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8486,0,99.7,0.0,Pit C,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,46,33,5,18,3,2,15,1,0
2025-10-01,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8453,0,99.6,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,47,33,5,18,3,1,15,1,0
2025-10-02,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8322,0,204.3,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,48,33,5,18,3,1,15,1,0
2025-10-03,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8773,0,232.3,0.0,Pit A,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,90,49,33,5,18,3,0,15,1,0
2025-10-04,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8792,0,297.1,0.0,Pit C,2609,2,OP-016,8,0.0,0.0,0,45.5,Low,0.08333333333333333,90,50,33,5,18,1,2,15,1,1
2025-10-05,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8658,0,227.1,0.0,ROM,9703,6,OP-016,8,0.0,0.0,1,40.5,Low,0.25,90,51,33,5,18,1,3,15,1,1
2025-10-06,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8310,0,292.8,0.0,Pit B,9660,19,OP-016,8,0.0,0.0,1,24.25,Low,0.7916666666666666,90,52,33,5,18,1,1,15,1,1
2025-10-07,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,9061,0,125.1,0.0,Stockpile,8495,23,OP-016,8,0.0,0.0,1,19.25,Low,0.9583333333333334,90,53,33,5,18,1,4,15,1,1
2025-10-08,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,9030,0,112.0,0.0,ROM,4433,21,OP-016,8,0.0,0.0,1,21.75,Low,0.875,90,54,33,5,18,1,3,15,1,1
2025-10-09,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8447,0,234.6,0.0,Stockpile,571,23,OP-016,8,0.0,0.0,1,19.25,Low,0.9583333333333334,90,55,33,5,18,1,4,15,1,1
2025-10-10,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8346,0,263.0,0.0,Pit C,5541,18,OP-016,8,0.0,0.0,1,25.5,Low,0.75,90,56,33,5,18,1,2,15,1,1
2025-10-11,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8925,0,203.6,0.0,Pit B,3888,17,OP-016,8,0.0,0.0,1,26.75,Low,0.7083333333333334,90,57,33,5,18,1,1,15,1,1
2025-10-12,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8770,0,155.3,0.0,Pit C,4982,9,OP-016,8,0.0,0.0,1,36.75,Low,0.375,90,58,33,5,18,1,2,15,1,1
2025-10-13,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8609,0,172.4,0.0,Pit B,1336,22,OP-016,8,0.0,0.0,1,20.5,Low,0.9166666666666666,90,59,33,5,18,1,1,15,1,1
2025-10-14,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8562,16,248.3,75.4,Workshop,0,0,OP-047,8,66.66666666666666,0.30244685118331327,0,78.16,Low,0.0,106,60,33,5,18,2,5,46,1,0
2025-10-15,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8635,8,192.8,85.9,ROM,0,0,OP-025,8,33.33333333333333,0.4432404540763674,0,82.36000000000001,Low,0.0,114,61,33,5,18,2,3,24,1,0
2025-10-16,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8896,2,156.2,84.3,Pit C,0,0,OP-046,8,8.333333333333332,0.5362595419847328,0,81.72,Low,0.0,116,62,33,5,18,2,2,45,1,0
2025-10-17,EQ-034,Wheel Loader,Volvo L350,2017,Operational,9165,5,217.3,95.2,Pit A,0,0,OP-095,8,20.833333333333336,0.4360971140632158,0,86.08000000000001,Low,0.0,121,63,33,5,18,2,0,94,1,0
2025-10-18,EQ-034,Wheel Loader,Volvo L350,2017,Operational,9186,3,199.1,79.6,ROM,0,0,OP-066,8,12.5,0.39780109945027486,0,79.84,Low,0.0,124,64,33,5,18,2,3,65,1,0
2025-10-19,EQ-034,Wheel Loader,Volvo L350,2017,Operational,9207,15,101.4,75.6,Workshop,0,0,OP-091,8,62.5,0.7382812499999999,0,78.24,Low,0.0,139,65,33,5,18,2,5,90,1,0
2025-10-20,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8370,16,285.5,87.3,ROM,0,0,OP-016,8,66.66666666666666,0.30471204188481676,0,82.92,Low,0.0,155,66,33,5,18,2,3,15,1,0
2025-10-21,EQ-034,Wheel Loader,Volvo L350,2017,Operational,9383,19,116.9,72.7,Stockpile,0,0,OP-013,8,79.16666666666666,0.6166242578456319,0,77.08,Low,0.0,174,67,33,5,18,2,4,12,1,0
2025-10-22,EQ-034,Wheel Loader,Volvo L350,2017,Operational,9270,0,95.0,76.3,Pit A,0,0,OP-079,8,0.0,0.7947916666666667,0,78.52,Low,0.0,174,68,33,5,18,2,0,78,1,0
2025-10-23,EQ-034,Wheel Loader,Volvo L350,2017,Operational,9429,14,114.8,90.3,Pit C,0,0,OP-001,8,58.333333333333336,0.7797927461139896,0,84.12,Low,0.0,188,69,33,5,18,2,2,0,1,0
2025-10-24,EQ-034,Wheel Loader,Volvo L350,2017,Breakdown,8752,0,63.5,0.0,Pit C,0,9,OP-016,8,0.0,0.0,1,36.75,Low,0.375,188,70,33,5,18,0,2,15,1,1
2025-10-25,EQ-034,Wheel Loader,Volvo L350,2017,Breakdown,8907,0,170.9,0.0,Stockpile,0,2,OP-016,8,0.0,0.0,0,45.5,Low,0.08333333333333333,188,71,33,5,18,0,4,15,1,1
2025-10-26,EQ-034,Wheel Loader,Volvo L350,2017,Standby,9354,0,293.6,0.0,Pit C,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,72,33,5,18,3,2,15,1,0
2025-10-27,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8937,0,164.8,0.0,Stockpile,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,73,33,5,18,3,4,15,1,0
2025-10-28,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8656,0,226.9,0.0,ROM,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,74,33,5,18,3,3,15,1,0
2025-10-29,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8442,0,186.8,0.0,Workshop,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,75,33,5,18,3,5,15,1,0
2025-10-30,EQ-034,Wheel Loader,Volvo L350,2017,Standby,9134,0,56.8,0.0,Stockpile,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,76,33,5,18,3,4,15,1,0
2025-10-31,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8689,0,209.1,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,77,33,5,18,3,1,15,1,0
2025-11-01,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8622,0,137.8,0.0,ROM,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,78,33,5,18,3,3,15,1,0
2025-11-02,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8474,0,281.2,0.0,Stockpile,9364,20,OP-016,8,0.0,0.0,1,23.0,Low,0.8333333333333334,188,79,33,5,18,1,4,15,1,1
2025-11-03,EQ-034,Wheel Loader,Volvo L350,2017,Standby,9682,0,199.0,0.0,Pit B,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,80,33,5,18,3,1,15,1,0
2025-11-04,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8895,0,141.4,0.0,Pit A,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,81,33,5,18,3,0,15,1,0
2025-11-05,EQ-034,Wheel Loader,Volvo L350,2017,Standby,8826,0,236.9,0.0,Workshop,0,0,OP-016,8,0.0,0.0,0,48.0,Low,0.0,188,82,33,5,18,3,5,15,1,0
2025-11-06,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,9004,0,182.1,0.0,Pit B,5477,2,OP-016,8,0.0,0.0,0,45.5,Low,0.08333333333333333,188,83,33,5,18,1,1,15,1,1
2025-11-07,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,9018,0,226.8,0.0,ROM,3712,3,OP-016,8,0.0,0.0,0,44.25,Low,0.125,188,84,33,5,18,1,3,15,1,1
2025-11-08,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,8947,0,216.5,0.0,ROM,2962,4,OP-016,8,0.0,0.0,0,43.0,Low,0.16666666666666666,188,85,33,5,18,1,3,15,1,1
2025-11-09,EQ-034,Wheel Loader,Volvo L350,2017,Maintenance,9734,0,257.0,0.0,Pit B,5155,2,OP-016,8,0.0,0.0,0,45.5,Low,0.08333333333333333,188,86,33,5,18,1,1,15,1,1
2025-11-10,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8799,6,133.2,66.0,Workshop,0,0,OP-052,8,25.0,0.49180327868852464,0,74.4,Low,0.0,194,87,33,5,18,2,5,51,1,0
2025-11-11,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8810,1,50.7,91.2,Stockpile,0,0,OP-092,8,4.166666666666666,1.7640232108317215,0,84.48,Low,0.0,195,88,33,5,18,2,4,91,1,0
2025-11-12,EQ-034,Wheel Loader,Volvo L350,2017,Operational,8554,16,154.1,87.5,ROM,0,0,OP-003,8,66.66666666666666,0.5641521598968408,0,83.0,Low,0.0,211,89,33,5,18,2,3,2,1,0
2025-08-15,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13209,19,256.9,72.3,Stockpile,0,0,OP-093,9,79.16666666666666,0.28034121752617297,0,75.42,Medium,0.0,19,0,34,5,11,2,4,92,2,0
2025-08-16,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13231,12,119.6,73.6,Stockpile,0,0,OP-064,9,50.0,0.6102819237147595,0,75.94,Medium,0.0,31,1,34,5,11,2,4,63,2,0
2025-08-17,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13239,16,275.1,77.8,Pit C,0,0,OP-052,9,66.66666666666666,0.2817819630568634,0,77.62,Medium,0.0,47,2,34,5,11,2,2,51,2,0
2025-08-18,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13236,8,281.6,82.2,ROM,0,0,OP-050,9,33.33333333333333,0.2908704883227176,0,79.38,Medium,0.0,55,3,34,5,11,2,3,49,2,0
2025-08-19,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13277,4,239.5,92.2,Pit C,0,0,OP-027,9,16.666666666666664,0.3833679833679834,0,83.38,Medium,0.0,59,4,34,5,11,2,2,26,2,0
2025-08-20,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13264,16,183.1,83.7,Pit C,0,0,OP-044,9,66.66666666666666,0.4546442151004889,0,79.98,Medium,0.0,75,5,34,5,11,2,2,43,2,0
2025-08-21,EQ-035,Wheel Loader,Komatsu WA900,2016,Maintenance,13323,0,213.7,0.0,Pit C,9090,6,OP-016,9,0.0,0.0,1,39.0,Medium,0.25,75,6,34,5,11,1,2,15,2,1
2025-08-22,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13328,6,264.4,86.8,Stockpile,0,0,OP-076,9,25.0,0.32705350414468726,0,81.22,Medium,0.0,81,7,34,5,11,2,4,75,2,0
2025-08-23,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13305,6,265.1,79.7,Pit B,0,0,OP-011,9,25.0,0.29951146185644495,0,78.38,Medium,0.0,87,8,34,5,11,2,1,10,2,0
2025-08-24,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13281,16,196.6,73.4,Stockpile,0,0,OP-035,9,66.66666666666666,0.37145748987854255,0,75.86,Medium,0.0,103,9,34,5,11,2,4,34,2,0
2025-08-25,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13289,8,237.5,79.6,Stockpile,0,0,OP-045,9,33.33333333333333,0.3337526205450734,0,78.34,Medium,0.0,111,10,34,5,11,2,4,44,2,0
2025-08-26,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13396,1,275.7,80.9,Pit A,0,0,OP-060,9,4.166666666666666,0.2923744127213589,0,78.86000000000001,Medium,0.0,112,11,34,5,11,2,0,59,2,0
2025-08-27,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13473,5,102.5,81.2,Pit C,0,0,OP-088,9,20.833333333333336,0.7845410628019324,0,78.98,Medium,0.0,117,12,34,5,11,2,2,87,2,0
2025-08-28,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13352,16,136.7,87.8,Workshop,0,0,OP-017,9,66.66666666666666,0.6376180101670298,0,81.62,Medium,0.0,133,13,34,5,11,2,5,16,2,0
2025-08-29,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13419,0,264.2,85.1,ROM,0,0,OP-016,9,0.0,0.32088989441930615,0,80.53999999999999,Medium,0.0,133,14,34,5,11,2,3,15,2,0
2025-08-30,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13329,13,68.8,79.1,Pit B,0,0,OP-071,9,54.166666666666664,1.1332378223495703,0,78.14,Medium,0.0,146,15,34,5,11,2,1,70,2,0
2025-08-31,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13465,17,220.8,73.0,Stockpile,0,0,OP-026,9,70.83333333333334,0.3291253381424707,0,75.7,Medium,0.0,163,16,34,5,11,2,4,25,2,0
2025-09-01,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13481,10,288.2,69.5,ROM,0,0,OP-039,9,41.66666666666667,0.24031811894882435,0,74.3,Medium,0.0,173,17,34,5,11,2,3,38,2,0
2025-09-02,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13533,0,173.0,75.0,Pit A,0,0,OP-035,9,0.0,0.43103448275862066,0,76.5,Medium,0.0,173,18,34,5,11,2,0,34,2,0
2025-09-03,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13399,11,221.6,89.5,Workshop,0,0,OP-015,9,45.83333333333333,0.40206648697214736,0,82.30000000000001,Medium,0.0,184,19,34,5,11,2,5,14,2,0
2025-09-04,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13429,1,285.7,79.9,Pit C,0,0,OP-092,9,4.166666666666666,0.27868852459016397,0,78.46000000000001,Medium,0.0,185,20,34,5,11,2,2,91,2,0
2025-09-05,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13461,19,59.4,77.4,Pit B,0,0,OP-080,9,79.16666666666666,1.2814569536423843,0,77.46000000000001,Medium,0.0,204,21,34,5,11,2,1,79,2,0
2025-09-06,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13561,6,240.4,84.0,Pit C,0,0,OP-078,9,25.0,0.347970173985087,0,80.1,Medium,0.0,210,22,34,5,11,2,2,77,2,0
2025-09-07,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13646,3,197.9,87.5,Stockpile,0,0,OP-049,9,12.5,0.4399195575666164,0,81.5,Medium,0.0,213,23,34,5,11,2,4,48,2,0
2025-09-08,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13401,12,196.3,88.9,ROM,0,0,OP-019,9,50.0,0.45058286872782566,0,82.06,Medium,0.0,225,24,34,5,11,2,3,18,2,0
2025-09-09,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13584,11,90.7,94.4,Pit A,0,0,OP-058,9,45.83333333333333,1.029443838604144,0,84.26,Medium,0.0,236,25,34,5,11,2,0,57,2,0
2025-09-10,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13703,9,280.1,79.1,Stockpile,0,0,OP-070,9,37.5,0.28139452152258976,0,78.14,Medium,0.0,245,26,34,5,11,2,4,69,2,0
2025-09-11,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13452,17,118.7,91.0,Stockpile,0,0,OP-052,9,70.83333333333334,0.7602339181286549,0,82.9,Medium,0.0,262,27,34,5,11,2,4,51,2,0
2025-09-12,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13601,1,50.9,93.7,Workshop,0,0,OP-003,9,4.166666666666666,1.8053949903660886,0,83.98,Medium,0.0,263,28,34,5,11,2,5,2,2,0
2025-09-13,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13615,3,155.8,68.4,Workshop,0,0,OP-089,9,12.5,0.4362244897959184,0,73.86,Medium,0.0,266,29,34,5,11,2,5,88,2,0
2025-09-14,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13839,15,154.2,91.0,Pit A,0,0,OP-086,9,62.5,0.586340206185567,0,82.9,Medium,0.0,281,30,34,5,11,2,0,85,2,0
2025-09-15,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13829,18,229.7,75.3,Workshop,0,0,OP-086,9,75.0,0.32639791937581275,0,76.62,Medium,0.0,299,31,34,5,11,2,5,85,2,0
2025-09-16,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13721,10,274.4,85.1,Stockpile,0,0,OP-077,9,41.66666666666667,0.3090050835148874,0,80.53999999999999,Medium,0.0,309,32,34,5,11,2,4,76,2,0
2025-09-17,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13968,1,279.6,95.2,Pit B,0,0,OP-090,9,4.166666666666666,0.33927298645759085,0,84.58000000000001,Medium,0.0,310,33,34,5,11,2,1,89,2,0
2025-09-18,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13651,8,101.0,65.8,ROM,0,0,OP-027,9,33.33333333333333,0.6450980392156862,0,72.82,Medium,0.0,318,34,34,5,11,2,3,26,2,0
2025-09-19,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13629,13,154.2,77.4,Pit C,0,0,OP-050,9,54.166666666666664,0.4987113402061856,0,77.46000000000001,Medium,0.0,331,35,34,5,11,2,2,49,2,0
2025-09-20,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14037,14,177.2,74.8,Pit B,0,0,OP-027,9,58.333333333333336,0.4197530864197531,0,76.42,Medium,0.0,345,36,34,5,11,2,1,26,2,0
2025-09-21,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13690,4,243.8,80.0,Stockpile,0,0,OP-085,9,16.666666666666664,0.32679738562091504,0,78.5,Medium,0.0,349,37,34,5,11,2,4,84,2,0
2025-09-22,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13665,18,121.5,67.1,ROM,0,0,OP-034,9,75.0,0.5477551020408162,0,73.34,Medium,0.0,367,38,34,5,11,2,3,33,2,0
2025-09-23,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13911,18,106.9,78.5,Stockpile,0,0,OP-003,9,75.0,0.7275254865616311,0,77.9,Medium,0.0,385,39,34,5,11,2,4,2,2,0
2025-09-24,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13929,9,210.3,76.2,Stockpile,0,0,OP-023,9,37.5,0.3606247042120208,0,76.98,Medium,0.0,394,40,34,5,11,2,4,22,2,0
2025-09-25,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13865,0,235.4,93.9,Stockpile,0,0,OP-042,9,0.0,0.39720812182741116,0,84.06,Medium,0.0,394,41,34,5,11,2,4,41,2,0
2025-09-26,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13965,14,147.3,72.6,Pit A,0,0,OP-003,9,58.333333333333336,0.4895482130815913,0,75.53999999999999,Medium,0.0,408,42,34,5,11,2,0,2,2,0
2025-09-27,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13639,4,55.1,82.1,Pit B,0,0,OP-058,9,16.666666666666664,1.463458110516934,0,79.34,Medium,0.0,412,43,34,5,11,2,1,57,2,0
2025-09-28,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14221,4,125.7,90.7,Workshop,0,0,OP-023,9,16.666666666666664,0.7158642462509865,0,82.78,Medium,0.0,416,44,34,5,11,2,5,22,2,0
2025-09-29,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13614,10,286.8,73.3,Pit A,0,0,OP-096,9,41.66666666666667,0.2546907574704656,0,75.82,Medium,0.0,426,45,34,5,11,2,0,95,2,0
2025-09-30,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14175,11,141.2,82.3,Pit C,0,0,OP-055,9,45.83333333333333,0.578762306610408,0,79.42,Medium,0.0,437,46,34,5,11,2,2,54,2,0
2025-10-01,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13726,0,278.0,91.2,Stockpile,0,0,OP-082,9,0.0,0.32688172043010755,0,82.98,Medium,0.0,437,47,34,5,11,2,4,81,2,0
2025-10-02,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13785,12,195.7,92.1,Pit C,0,0,OP-013,9,50.0,0.4682257244534825,0,83.34,Medium,0.0,449,48,34,5,11,2,2,12,2,0
2025-10-03,EQ-035,Wheel Loader,Komatsu WA900,2016,Breakdown,13699,0,155.9,0.0,Stockpile,0,4,OP-016,9,0.0,0.0,0,41.5,Medium,0.16666666666666666,449,49,34,5,11,0,4,15,2,1
2025-10-04,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13909,11,62.5,74.5,Pit A,0,0,OP-062,9,45.83333333333333,1.1732283464566928,0,76.3,Medium,0.0,460,50,34,5,11,2,0,61,2,0
2025-10-05,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14280,16,187.5,86.5,Pit A,0,0,OP-052,9,66.66666666666666,0.4588859416445623,0,81.1,Medium,0.0,476,51,34,5,11,2,0,51,2,0
2025-10-06,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14093,12,140.9,91.1,Pit A,0,0,OP-046,9,50.0,0.6420014094432699,0,82.94,Medium,0.0,488,52,34,5,11,2,0,45,2,0
2025-10-07,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14057,2,163.0,75.3,ROM,0,0,OP-035,9,8.333333333333332,0.4591463414634146,0,76.62,Medium,0.0,490,53,34,5,11,2,3,34,2,0
2025-10-08,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14343,19,53.4,73.4,Pit A,0,0,OP-057,9,79.16666666666666,1.349264705882353,0,75.86,Medium,0.0,509,54,34,5,11,2,0,56,2,0
2025-10-09,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14034,17,94.6,97.0,ROM,0,0,OP-038,9,70.83333333333334,1.0146443514644352,0,85.30000000000001,Medium,0.0,526,55,34,5,11,2,3,37,2,0
2025-10-10,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,13993,0,293.7,86.4,Stockpile,0,0,OP-009,9,0.0,0.2931795045809298,0,81.06,Medium,0.0,526,56,34,5,11,2,4,8,2,0
2025-10-11,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14463,19,230.6,79.4,Stockpile,0,0,OP-075,9,79.16666666666666,0.342832469775475,0,78.26,Medium,0.0,545,57,34,5,11,2,4,74,2,0
2025-10-12,EQ-035,Wheel Loader,Komatsu WA900,2016,Operational,14311,0,70.3,68.8,Pit C,0,0,OP-055,9,0.0,0.9649368863955119,0,74.02,Medium,0.0,545,58,34,5,11,2,2,54,2,0
2025-10-13,EQ-035,Wheel Loader,Komatsu WA900,2016,Breakdown,14271,0,53.7,0.0,Pit A,0,14,OP-016,9,0.0,0.0,1,29.0,Medium,0.5833333333333334,545,59,34,5,11,0,0,15,2,1
2025-10-14,EQ-035,Wheel Loader,Komatsu WA900,2016,Breakdown,14109,0,274.8,0.0,Pit A,0,17,OP-016,9,0.0,0.0,1,25.25,Medium,0.7083333333333334,545,60,34,5,11,0,0,15,2,1
2025-10-15,EQ-035,Wheel Loader,Komatsu WA900,2016,Breakdown,13758,0,214.0,0.0,Pit A,0,21,OP-016,9,0.0,0.0,1,20.25,Medium,0.875,545,61,34,5,11,0,0,15,2,1
2025-10-16,EQ-035,Wheel Loader,Komatsu WA900,2016,Breakdown,13953,0,76.7,0.0,Stockpile,0,9,OP-016,9,0.0,0.0,1,35.25,Medium,0.375,545,62,34,5,11,0,4,15,2,1
2025-10-17,EQ-035,Wheel Loader,Komatsu WA900,2016,Breakdown,14532,0,145.2,0.0,Stockpile,0,18,OP-016,9,0.0,0.0,1,24.0,Medium,0.75,545,63,34,5,11,0,4,15,2,1
